@relation class_core_vector-weka.filters.unsupervised.attribute.Remove-R2-5

@attribute commitID numeric
@attribute classInnerCount numeric
@attribute classOuterCount numeric
@attribute classInnerCount:maxInnerCount numeric
@attribute classInnerCount:aveInnerCount numeric
@attribute classOuterCount:maxOuterCount numeric
@attribute classOuterCount:aveOuterCount numeric
@attribute classType {0,1}
@attribute classIndex numeric
@attribute isCoreType1 numeric
@attribute isCoreType2 {0,1}
@attribute isCoreType3 {0,1}
@attribute isCoreType4 numeric
@attribute isCoreType5 {0,1}
@attribute classInnerCountWeight numeric
@attribute classOuterCountWeight numeric
@attribute classNum numeric
@attribute MethodNum numeric
@attribute methodWeight numeric
@attribute newethodNum numeric
@attribute newMethodWeight numeric
@attribute changeMethodNum numeric
@attribute changeMethodWeight numeric
@attribute deleteMethodNum numeric
@attribute deleteMethodWeight numeric
@attribute methodsInnerCount numeric
@attribute methodsOuterCount numeric
@attribute statementNum numeric
@attribute statementWeight numeric
@attribute statementNum:maxStatementNum numeric
@attribute statementNum:aveStatementNum numeric
@attribute newStatementNum numeric
@attribute newStatementWeight numeric
@attribute changeStatementNum numeric
@attribute changeStatementWeight numeric
@attribute deleteStatementNum numeric
@attribute deleteStatementWeight numeric
@attribute class numeric

@data
529,0,2,0,0,5,1,1,0,1,0,0,2,0,0,6,1,1,5,0,0,1,5,0,0,0,1,1,5,5,1,0,0,1,6,0,0,0
529,2,1,5,1,2,0,1,0,2,0,0,5,0,6,4,1,1,5,0,0,1,5,0,0,0,0,1,5,5,1,1,6,0,0,0,0,1
530,0,1,0,0,5,1,0,0,1,0,0,3,0,0,4,1,2,4,2,6,0,0,0,0,0,0,2,3,3,0,2,6,0,0,0,0,0
530,2,1,5,2,5,1,1,0,2,0,0,5,0,6,4,1,2,4,0,0,2,6,0,0,0,0,2,3,3,0,1,4,1,3,0,0,1
530,1,1,2,1,5,1,1,0,2,0,0,4,0,4,4,1,1,2,0,0,1,4,0,0,0,0,3,5,5,1,0,0,3,6,0,0,0
532,1,1,1,0,2,0,1,0,2,0,0,4,0,3,3,2,1,3,0,0,1,4,0,0,0,0,2,4,5,1,1,4,0,0,1,5,0
532,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,3,0,0,1,4,0,0,0,0,1,2,2,0,0,0,1,6,0,0,0
532,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,3,0,0,1,4,0,0,0,0,2,4,5,1,1,4,0,0,1,5,0
532,3,1,5,2,2,0,1,0,2,0,1,6,0,6,3,2,1,3,1,6,0,0,0,0,0,0,1,2,2,0,1,4,0,0,0,0,1
533,1,1,5,3,5,3,1,0,2,0,0,4,0,4,4,1,2,5,1,5,1,5,0,0,0,0,5,6,5,2,4,6,1,5,0,0,0
533,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,1,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,3,2,5,1,3,0,1,0,2,0,1,5,0,6,6,1,4,6,2,6,2,5,0,0,0,0,4,6,5,1,2,6,2,4,0,0,1
536,3,2,5,1,3,0,1,0,2,0,1,5,0,6,6,1,1,2,0,0,1,3,0,0,0,0,2,3,2,0,0,0,2,4,0,0,0
536,1,3,1,0,5,1,1,0,2,0,1,2,0,4,6,1,1,2,0,0,1,3,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0
538,2,1,5,2,5,1,1,0,2,0,0,5,0,6,5,0,2,5,1,4,1,6,0,0,0,0,3,6,5,2,3,6,0,0,0,0,1
538,0,1,0,0,5,1,1,0,1,0,0,3,0,0,5,0,2,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2,1,5,2,5,1,1,0,2,0,0,5,0,6,4,1,1,4,1,6,0,0,0,0,0,0,1,2,1,0,1,5,0,0,0,0,1
539,1,1,2,1,5,1,1,0,2,0,0,4,0,4,4,1,1,4,0,0,1,5,0,0,0,0,1,2,1,0,0,0,1,5,0,0,0
539,0,1,0,0,5,1,1,0,1,0,0,3,0,0,4,1,1,4,0,0,1,5,0,0,0,0,3,6,5,1,1,5,1,5,1,6,0
541,1,4,2,0,5,2,1,0,2,0,1,1,0,3,6,2,6,5,1,2,6,6,0,0,0,0,7,5,5,2,3,3,6,6,2,6,1
541,2,1,5,1,1,0,1,0,2,0,0,5,0,5,3,2,3,3,3,5,0,0,0,0,0,0,5,3,2,0,5,4,0,0,0,0,0
541,2,2,5,1,2,1,1,0,2,0,1,4,0,5,5,2,2,2,1,2,1,2,0,0,0,0,4,2,1,0,3,3,1,2,0,0,0
541,2,0,5,1,0,0,1,0,4,1,0,6,0,5,0,2,2,2,2,3,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0
542,1,0,5,1,0,0,0,0,4,0,0,5,0,2,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
542,1,1,5,1,2,1,1,0,2,0,0,4,0,2,2,3,1,2,1,2,0,0,0,0,0,0,3,5,5,2,3,5,0,0,0,0,0
542,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,3,1,2,1,2,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0
542,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,3,1,2,1,2,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0
542,1,2,5,1,5,3,1,0,2,0,0,3,0,2,4,3,1,2,1,2,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0
544,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,6,6,6,0,0,0,0,0,0,6,6,5,1,6,6,0,0,0,0,1
544,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,3,3,0,0,1,6,2,6,0,0,2,2,1,0,0,0,2,6,0,0,0
545,1,0,2,1,0,0,0,0,4,0,0,5,0,3,0,2,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
545,0,2,0,0,5,2,1,0,1,0,0,2,0,0,5,2,1,2,0,0,1,5,0,0,0,0,5,3,1,1,2,2,3,6,0,0,0
545,2,2,5,2,5,2,1,0,2,0,1,4,0,5,5,2,6,6,4,6,1,5,1,6,0,0,7,6,5,2,7,6,1,3,0,0,0
545,1,0,2,1,0,0,1,0,4,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,3,2,3,1,3,0,1,0,2,0,1,5,0,5,4,4,1,2,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
547,1,2,1,0,3,0,1,0,2,0,0,3,0,2,4,4,1,2,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
547,5,1,5,2,1,0,1,0,2,0,1,7,1,6,2,4,2,3,1,6,1,2,0,0,0,0,4,4,5,2,3,6,1,2,0,0,1
547,1,3,1,0,5,1,1,0,2,0,1,2,0,2,5,4,2,3,0,0,2,3,0,0,0,0,3,3,3,1,0,0,3,4,0,0,0
547,2,3,2,0,5,1,1,0,2,0,1,3,0,4,5,4,1,2,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
547,1,2,1,0,3,0,1,0,2,0,0,3,0,2,4,4,1,2,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
548,1,0,5,3,0,0,0,0,4,0,0,5,0,4,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
548,0,1,0,0,5,3,1,0,1,0,0,3,0,0,4,1,2,2,0,0,2,6,0,0,0,0,2,3,2,0,0,0,2,6,0,0,0
548,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,1,5,5,5,5,0,0,0,0,0,0,5,6,5,2,5,6,0,0,0,0,0
550,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,2,6,4,6,6,0,0,0,0,0,0,6,6,5,2,6,6,0,0,0,0,1
550,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,2,2,2,0,0,2,3,0,0,0,0,2,2,1,0,0,0,2,3,0,0,0
550,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,2,3,2,0,0,3,4,0,0,0,0,3,2,1,0,0,0,3,4,0,0,0
550,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,2,4,3,0,0,4,5,0,0,0,0,4,3,2,0,0,0,4,5,0,0,0
551,1,1,5,2,5,2,0,0,2,0,0,4,0,5,5,0,7,6,7,6,0,0,0,0,0,0,7,6,5,2,7,6,0,0,0,0,1
551,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,2,0,0,5,3,1,0,1,0,0,2,0,0,6,1,1,6,0,0,1,6,0,0,0,0,2,6,5,3,2,6,0,0,0,0,1
553,1,0,5,1,0,0,1,0,4,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1,0,5,1,0,0,1,0,4,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1,2,2,0,5,1,1,0,2,0,0,3,0,4,6,1,1,4,0,0,1,5,0,0,0,0,1,3,2,0,0,0,1,4,0,0,0
554,2,1,5,1,2,0,1,0,2,0,0,5,0,6,4,1,1,4,1,6,0,0,0,0,0,0,1,3,2,0,1,6,0,0,0,0,1
554,1,1,2,0,2,0,1,0,2,0,0,4,0,4,4,1,1,4,0,0,1,5,0,0,0,0,2,5,5,1,0,0,2,6,0,0,0
556,0,1,0,0,5,1,1,0,1,0,0,3,0,0,5,0,1,5,0,0,1,6,0,0,0,0,1,5,5,1,0,0,1,6,0,0,0
556,2,1,5,2,5,1,1,0,2,0,0,5,0,6,5,0,1,5,1,6,0,0,0,0,0,0,1,5,5,1,1,6,0,0,0,0,1
557,4,1,5,2,1,0,1,0,2,0,1,7,1,6,3,2,2,4,2,6,0,0,0,0,0,0,2,3,2,0,2,6,0,0,0,0,1
557,2,2,2,1,3,1,1,0,2,0,1,4,0,5,5,2,1,2,0,0,1,3,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0
557,0,1,0,0,1,0,1,0,1,0,0,3,0,0,3,2,2,4,0,0,2,5,0,0,0,0,5,6,5,2,0,0,5,6,0,0,0
557,1,3,1,0,5,1,1,0,2,0,1,2,0,3,6,2,1,2,0,0,1,3,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0
559,2,1,5,1,2,0,0,0,2,0,0,5,0,6,5,0,3,6,3,6,0,0,0,0,0,0,5,6,5,1,5,6,0,0,0,0,1
559,1,2,2,0,5,1,1,0,2,0,0,3,0,5,6,0,1,3,0,0,1,6,0,0,0,1,1,2,1,0,0,0,1,6,0,0,0
560,0,1,0,0,5,1,0,0,1,0,0,3,0,0,4,1,1,3,1,5,0,0,0,0,0,0,2,4,5,1,2,6,0,0,0,0,0
560,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,1,1,3,1,5,0,0,0,0,0,0,1,2,2,0,1,4,0,0,0,0,0
560,2,1,5,3,5,1,1,0,2,0,0,5,0,6,4,1,2,5,0,0,2,6,0,0,0,0,2,4,5,1,0,0,2,6,0,0,1
562,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,1,3,5,1,5,2,4,0,0,0,0,5,5,5,1,2,4,0,0,3,6,0
562,2,2,5,1,5,1,1,0,2,0,1,4,0,6,6,1,3,5,0,0,3,6,0,0,0,1,5,5,5,1,4,6,1,6,0,0,0
562,2,2,5,1,5,1,1,0,2,0,1,4,0,6,6,1,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
563,1,1,5,1,5,1,1,0,2,0,0,4,0,5,5,0,2,6,1,6,1,5,0,0,0,0,7,6,5,1,6,6,0,0,4,6,1
563,1,1,5,1,5,1,1,0,2,0,0,4,0,5,5,0,1,4,0,0,1,5,0,0,0,0,1,1,0,0,0,0,1,6,0,0,0
565,2,1,5,1,2,0,1,0,2,0,0,5,0,6,4,1,1,2,0,0,1,2,0,0,0,0,5,5,5,1,0,0,5,6,0,0,0
565,2,2,5,1,5,1,1,0,2,0,1,4,0,6,6,1,5,6,1,6,4,6,0,0,0,0,5,5,5,1,2,6,3,4,0,0,1
565,1,2,2,0,5,1,1,0,2,0,0,3,0,4,6,1,1,2,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
566,2,1,5,2,5,1,1,0,2,0,0,5,0,6,5,0,1,4,0,0,1,6,0,0,0,0,1,6,5,2,0,0,1,6,0,0,1
566,0,1,0,0,5,1,1,0,1,0,0,3,0,0,5,0,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,2,2,5,1,5,1,0,0,2,0,1,4,0,6,6,0,1,5,1,6,0,0,0,0,0,0,6,6,5,1,6,6,0,0,0,0,1
568,2,2,5,1,5,1,1,0,2,0,1,4,0,6,6,0,1,5,0,0,1,6,0,0,0,0,1,2,0,0,0,0,1,6,0,0,0
569,0,1,0,0,5,1,1,0,1,0,0,3,0,0,5,0,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,2,1,5,2,5,1,1,0,2,0,0,5,0,6,5,0,1,5,1,5,0,0,0,0,0,0,1,6,5,2,1,6,0,0,0,0,1
571,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,4,0,0,1,4,0,0,0,0,1,4,5,1,0,0,1,4,0,0,0
571,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,4,0,0,1,4,0,0,0,0,1,4,5,1,0,0,1,4,0,0,0
571,0,1,0,0,2,0,1,0,1,0,0,3,0,0,3,2,1,4,0,0,1,4,0,0,0,0,1,4,5,1,0,0,1,4,0,0,0
572,0,1,0,0,2,0,1,0,1,0,0,3,0,0,3,2,1,4,0,0,1,4,0,0,0,0,1,3,2,1,0,0,1,3,0,0,0
572,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,4,0,0,1,4,0,0,0,0,2,5,5,2,0,0,2,5,0,0,0
572,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,4,0,0,1,4,0,0,0,0,1,3,2,1,0,0,1,3,0,0,0
574,5,1,4,2,1,0,1,0,2,0,1,7,1,6,2,4,2,3,2,6,0,0,0,0,0,0,2,2,5,1,2,3,0,0,0,0,1
574,1,3,0,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,2,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0
574,2,3,1,0,5,1,1,0,2,0,1,3,0,3,5,4,1,2,0,0,1,2,0,0,0,1,2,2,5,1,1,2,1,6,0,0,0
574,1,2,0,0,3,0,1,0,2,0,0,3,0,2,3,4,1,2,0,0,1,2,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0
574,6,2,5,2,3,0,1,0,2,0,1,7,1,6,3,4,1,2,1,4,0,0,0,0,0,0,2,2,5,1,2,3,0,0,0,0,0
574,1,3,0,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,2,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0
574,1,3,0,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,2,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0
575,1,1,1,0,2,0,0,0,2,0,0,4,0,3,3,2,2,3,2,5,0,0,0,0,0,0,4,4,5,1,4,5,0,0,0,0,0
575,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,2,0,0,1,4,0,0,0,0,1,1,1,0,0,0,1,5,0,0,0
575,3,1,5,2,2,0,1,0,2,0,1,6,0,6,3,2,2,3,2,5,0,0,0,0,0,0,4,4,5,1,4,5,0,0,0,0,1
575,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,2,3,0,0,2,6,0,0,0,0,2,2,2,0,1,2,1,5,0,0,0
577,0,1,0,0,2,0,1,0,1,0,0,3,0,0,3,2,2,5,0,0,2,5,0,0,0,0,2,5,5,2,0,0,1,4,1,6,0
577,2,1,2,1,2,0,1,0,2,0,0,5,0,5,3,2,1,3,0,0,1,3,0,0,0,0,1,3,2,1,0,0,1,4,0,0,0
577,0,2,0,0,5,1,1,0,1,0,0,2,0,0,5,2,1,3,0,0,1,3,0,0,0,0,1,3,2,1,0,0,1,4,0,0,0
577,4,2,5,2,5,1,1,0,2,0,1,6,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
578,1,3,1,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,3,0,0,0,1,1,2,5,1,0,0,1,3,0,0,0
578,1,3,1,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,3,0,0,0,0,1,2,5,1,0,0,1,3,0,0,0
578,5,1,5,2,1,0,1,0,2,0,1,7,1,6,2,4,1,2,1,6,0,0,0,0,0,0,1,2,5,1,1,6,0,0,0,0,1
578,1,3,1,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,3,0,0,0,0,1,2,5,1,0,0,1,3,0,0,0
578,1,3,1,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,3,0,0,0,0,1,2,5,1,0,0,1,3,0,0,0
580,1,0,5,1,0,0,1,0,4,0,0,5,0,3,0,2,1,2,1,4,0,0,0,0,0,0,3,3,3,1,3,3,0,0,0,0,1
580,1,4,5,1,5,4,1,0,2,0,1,1,0,3,6,2,2,4,0,0,2,6,0,0,0,1,5,5,5,2,5,5,0,0,0,0,0
580,1,0,5,1,0,0,1,0,4,0,0,5,0,3,0,2,1,2,1,4,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
580,1,0,5,1,0,0,1,0,4,0,0,5,0,3,0,2,1,2,1,4,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
581,1,0,5,1,0,0,0,0,4,0,0,5,0,3,0,2,2,3,2,3,0,0,0,0,0,0,2,2,2,0,2,3,0,0,0,0,0
581,1,0,5,1,0,0,0,0,4,0,0,5,0,3,0,2,3,4,3,5,0,0,0,0,0,0,2,2,2,0,2,3,0,0,0,0,1
581,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,2,2,3,2,3,0,0,0,0,0,0,5,4,5,1,5,6,0,0,0,0,0
581,1,3,5,1,5,4,1,0,2,0,1,2,0,3,6,2,2,3,0,0,2,6,0,0,0,0,5,4,5,1,0,0,5,6,0,0,0
583,2,3,5,1,5,1,1,0,2,0,1,3,0,6,6,1,4,6,0,0,3,6,1,6,0,0,3,3,2,0,0,0,3,6,0,0,0
583,2,2,5,1,3,1,1,0,2,0,1,4,0,6,6,1,2,3,2,6,0,0,0,0,0,0,6,6,5,1,6,6,0,0,0,0,0
584,1,1,1,0,1,0,0,0,2,0,0,4,0,4,4,1,2,2,2,3,0,0,0,0,0,0,3,2,0,0,3,2,0,0,0,0,0
584,1,1,1,0,1,0,1,0,2,0,0,4,0,4,4,1,5,5,5,6,0,0,0,0,0,0,7,6,5,2,7,6,0,0,0,0,1
584,3,3,5,1,5,1,1,0,2,0,1,4,0,6,6,1,5,5,0,0,4,6,1,6,0,0,4,2,1,0,0,0,4,6,0,0,0
586,1,0,1,0,0,0,0,0,4,0,0,5,0,2,0,3,5,5,5,6,0,0,0,0,0,0,6,6,5,3,6,6,0,0,0,0,0
586,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0,2,0,0,5,1,1,0,1,0,0,2,0,0,4,3,1,1,0,0,1,5,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0
586,3,2,5,2,5,1,1,0,2,0,1,5,0,6,4,3,1,1,0,0,1,5,0,0,0,0,1,1,0,0,0,0,1,5,0,0,1
586,2,2,3,1,5,1,1,0,2,0,1,4,0,4,4,3,2,2,2,3,0,0,0,0,0,0,2,2,1,0,2,2,0,0,0,0,1
587,1,2,2,0,5,1,1,0,2,0,0,3,0,5,6,0,1,3,0,0,1,5,0,0,0,0,1,2,0,0,0,0,1,6,0,0,0
587,2,1,5,1,2,0,1,0,2,0,0,5,0,6,5,0,3,6,2,6,1,5,0,0,0,0,6,6,5,1,6,6,0,0,0,0,1
589,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,2,0,0,1,4,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0
589,4,1,5,2,2,0,1,0,2,0,1,7,1,6,3,2,2,4,2,6,0,0,0,0,0,0,6,6,5,3,6,6,0,0,0,0,1
589,1,2,1,0,5,1,1,0,2,0,0,3,0,3,5,2,1,2,0,0,1,4,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0
589,0,1,0,0,2,0,1,0,1,0,0,3,0,0,3,2,1,2,0,0,1,4,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0
590,3,1,5,2,2,0,1,0,2,0,1,6,0,6,4,1,4,5,4,6,0,0,0,0,0,0,8,6,5,2,8,6,0,0,0,0,1
590,0,1,0,0,2,0,1,0,1,0,0,3,0,0,4,1,1,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0
590,1,2,1,0,5,1,1,0,2,0,0,3,0,4,6,1,4,5,0,0,4,6,0,0,0,0,4,2,0,0,0,0,4,6,0,0,0
592,1,3,1,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,2,0,0,0,1,1,1,1,0,0,0,1,4,0,0,0
592,1,3,1,0,5,1,1,0,2,0,1,2,0,2,5,4,1,2,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,4,0,0,0
592,1,0,1,0,0,0,1,0,4,0,0,5,0,2,0,4,2,3,2,5,0,0,0,0,0,0,2,2,3,1,2,3,0,0,0,0,0
592,5,2,5,2,3,0,1,0,2,0,1,7,1,6,4,4,2,3,2,5,0,0,0,0,0,0,3,3,5,1,3,5,0,0,0,0,1
592,2,3,2,0,5,1,1,0,2,0,1,3,0,4,5,4,1,2,0,0,1,2,0,0,0,1,1,1,1,0,0,0,1,4,0,0,0
592,4,3,4,1,5,1,1,0,2,0,1,5,0,6,5,4,2,3,0,0,2,4,0,0,0,0,2,2,3,1,2,3,0,0,0,0,0
593,2,1,5,1,2,0,0,0,2,0,0,5,0,6,5,0,6,6,6,6,0,0,0,0,0,0,6,6,5,1,6,6,0,0,0,0,1
593,1,2,2,0,5,1,1,0,2,0,0,3,0,5,6,0,1,1,0,0,1,6,0,0,0,0,4,4,2,0,2,2,1,6,1,6,0
595,1,2,1,0,3,1,1,0,2,0,0,3,0,2,4,3,1,2,0,0,1,3,0,0,0,0,1,2,5,1,0,0,1,5,0,0,0
595,0,1,0,0,1,0,1,0,1,0,0,3,0,0,2,3,1,2,0,0,1,3,0,0,0,0,1,2,5,1,1,4,0,0,0,0,0
595,1,1,1,0,1,0,1,0,2,0,0,4,0,2,2,3,1,2,0,0,1,3,0,0,0,0,1,2,5,1,1,4,0,0,0,0,0
595,1,3,1,0,5,1,1,0,2,0,1,2,0,2,6,3,1,2,0,0,1,3,0,0,0,0,1,2,5,1,0,0,1,5,0,0,0
595,5,1,5,3,1,0,1,0,2,0,1,7,1,6,2,3,1,2,1,6,0,0,0,0,0,0,1,2,5,1,1,4,0,0,0,0,1
596,1,2,2,0,5,1,1,0,2,0,0,3,0,5,6,0,3,6,0,0,2,6,1,6,0,0,2,6,5,1,0,0,2,6,0,0,0
596,2,1,5,1,2,0,1,0,2,0,0,5,0,6,5,0,1,3,1,6,0,0,0,0,0,0,1,4,2,0,1,6,0,0,0,0,1
598,3,0,5,1,0,0,0,0,4,1,0,7,1,6,0,3,6,4,6,6,0,0,0,0,0,0,8,6,5,2,8,6,0,0,0,0,1
598,1,4,1,0,5,2,1,0,2,0,1,1,0,2,6,3,3,2,0,0,3,4,0,0,0,1,5,2,0,0,2,1,3,3,0,0,0
598,3,1,5,1,1,0,1,0,2,0,1,6,0,6,2,3,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
598,0,1,0,0,1,0,1,0,1,0,0,3,0,0,2,3,4,3,1,2,3,4,0,0,0,2,7,3,1,1,3,1,6,5,2,6,0
598,1,2,1,0,2,1,1,0,2,0,0,3,0,2,4,3,2,2,0,0,2,3,0,0,0,0,4,1,0,0,2,1,2,2,0,0,0
599,2,3,3,0,3,1,1,0,2,0,1,3,0,5,6,2,1,3,0,0,1,4,0,0,0,0,1,2,2,0,0,0,1,3,0,0,0
599,3,0,5,1,0,0,1,0,4,1,0,7,1,6,0,2,1,3,1,6,0,0,0,0,0,0,2,4,5,1,2,6,0,0,0,0,1
599,2,4,3,0,5,1,1,0,2,0,1,2,0,5,6,2,1,3,0,0,1,4,0,0,0,0,2,4,5,1,0,0,2,5,0,0,0
599,3,3,5,1,3,1,1,0,2,0,1,4,0,6,6,2,1,3,0,0,1,4,0,0,0,0,1,2,2,0,0,0,1,3,0,0,0
601,2,1,5,1,2,0,1,0,2,0,0,5,0,6,5,0,2,6,0,0,2,6,0,0,0,0,8,6,5,2,0,0,7,6,4,6,0
604,4,1,5,2,2,0,1,0,2,0,1,7,1,6,2,3,6,6,6,6,0,0,0,0,0,0,6,6,5,2,6,6,0,0,0,0,1
604,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,3,2,2,0,0,2,4,0,0,0,2,2,2,1,0,0,0,2,3,0,0,0
604,1,2,1,0,5,1,1,0,2,0,0,3,0,2,4,3,1,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0
604,1,2,1,0,5,1,1,0,2,0,0,3,0,2,4,3,1,1,0,0,1,2,0,0,0,1,2,2,1,0,0,0,2,3,0,0,0
604,1,2,1,0,5,1,1,0,2,0,0,3,0,2,4,3,2,2,0,0,2,4,0,0,0,2,3,2,1,0,0,0,3,4,0,0,0
605,2,0,5,1,0,0,0,0,4,1,0,6,0,6,0,1,3,3,3,6,0,0,0,0,0,0,3,3,1,0,3,5,0,0,0,0,1
605,1,2,2,0,5,1,1,0,2,0,0,3,0,4,6,1,6,6,2,4,5,6,0,0,0,0,6,6,5,1,3,5,4,6,1,5,0
605,1,2,2,0,5,1,1,0,2,0,0,3,0,4,6,1,1,1,0,0,1,2,0,0,0,0,2,2,1,0,0,0,1,2,1,5,0
608,1,0,1,0,0,0,0,0,4,0,0,5,0,3,0,2,4,4,4,6,0,0,0,0,0,0,4,3,4,1,4,6,0,0,0,0,0
608,2,3,3,1,5,1,1,0,2,0,1,3,0,5,6,2,1,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
608,3,2,5,1,3,1,1,0,2,0,1,5,0,6,5,2,4,4,2,4,2,4,0,0,0,0,4,3,4,1,3,5,1,2,0,0,1
608,2,3,3,1,5,1,1,0,2,0,1,3,0,5,6,2,2,2,0,0,2,4,0,0,0,1,5,4,5,1,0,0,5,6,0,0,0
610,1,0,5,1,0,0,1,0,4,0,0,5,0,5,0,0,1,4,0,0,1,4,0,0,0,0,1,4,2,0,0,0,0,0,1,6,1
610,1,2,5,1,5,2,1,0,2,0,0,3,0,5,6,0,2,6,0,0,2,6,0,0,0,0,2,6,5,1,0,0,2,6,0,0,0
611,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,4,1,1,0,0,1,2,0,0,0,0,3,2,1,0,1,1,1,1,1,6,0
611,1,2,1,1,5,2,1,0,2,0,0,3,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2,2,2,2,5,2,1,0,2,0,1,4,0,3,3,4,1,1,0,0,1,2,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0
