@relation 'lineCommentData-weka.filters.unsupervised.attribute.Remove-R41,45-46,50-57,61,65-66,73,81,85-86,103-106,110-weka.filters.unsupervised.attribute.Remove-R30-34,37,40-43,49-52,56-62,65-68-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R25-26-weka.filters.unsupervised.attribute.Remove-R26-42,51-71-weka.filters.unsupervised.attribute.Remove-R27'

@attribute commentID numeric
@attribute diffSize numeric
@attribute insertStatement numeric
@attribute insertStatementWeight numeric
@attribute deleteStatement numeric
@attribute deleteStatementWeight numeric
@attribute updateStatement numeric
@attribute updateStatementWeight numeric
@attribute parentChange numeric
@attribute parentChangeWeight numeric
@attribute orderingChange numeric
@attribute orderingChangeWeight numeric
@attribute conditionChange numeric
@attribute conditionChangeWeight numeric
@attribute insertAlternative numeric
@attribute insertAlternativeWeight numeric
@attribute deleteAlternative numeric
@attribute deleteAlternativeWeight numeric
@attribute newAllLine numeric
@attribute oldAllLine numeric
@attribute subLine numeric
@attribute changeLine numeric
@attribute changeLineWeight numeric
@attribute firstDiffLocation numeric
@attribute tokenChange numeric
@attribute wordSize numeric
@attribute codeSimilarity numeric
@attribute oldCodeCommentSimilarity numeric
@attribute newCodeCommentSimilarity numeric
@attribute subSimilarity numeric
@attribute addWordNumber numeric
@attribute deleteWordNumber numeric
@attribute class {0,1}

@data
16074,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6,3,0,4,9,3,3,0,1,2,0
16077,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,6,3,8,0,7,10,8,8,0,4,0,0
16086,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,5,1,0,7,9,6,6,3,5,1,0
16089,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,6,10,8,8,0,0,1,0
16092,3,1,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,6,6,2,3,4,6,0,6,9,8,11,20,6,1,1
16095,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,2,0,2,11,1,0,2,9,7,7,0,3,1,0
16098,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,8,0,1,0,2,7,7,11,33,8,0,0
16101,3,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,8,8,0,3,2,2,0,5,10,10,10,0,6,0,0
16104,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,0,2,10,11,11,0,4,0,0
16107,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,1,7,10,8,8,1,0,1,0
16110,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,1,0,8,10,6,6,4,2,0,0
16113,5,4,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7,6,5,7,8,5,0,3,10,3,3,0,6,0,0
16119,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,6,2,8,1,7,10,9,9,0,2,2,0
16125,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,1,5,10,11,11,0,1,1,0
16128,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,8,0,8,10,6,6,0,0,2,0
16131,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,8,5,6,1,8,10,6,6,0,1,0,0
16134,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,7,0,3,10,9,9,0,1,0,0
16137,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,5,1,0,7,9,6,6,3,5,1,0
16149,5,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,5,2,8,0,6,9,7,8,4,6,6,0
16152,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,2,0,4,10,6,6,0,4,0,0
16158,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,6,0,2,10,0,0,0,3,0,0
16161,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,6,6,0,3,5,1,0,4,10,8,8,0,4,0,0
16164,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,2,4,1,0,4,10,8,8,0,3,0,0
16167,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,7,7,1,2,2,6,0,2,10,0,0,0,6,0,0
16170,6,4,5,1,2,2,3,0,0,0,0,0,0,0,0,0,0,6,6,3,6,8,5,0,4,9,8,10,15,7,0,0
16173,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,6,0,5,10,6,6,0,1,0,0
16176,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,4,10,10,10,0,1,0,0
16179,2,1,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,6,6,2,4,5,5,0,7,10,5,5,0,2,0,0
16188,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,4,3,7,0,7,10,6,6,0,1,0,0
16191,5,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,6,6,0,7,10,6,5,5,2,3,0
16203,3,1,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,6,6,1,3,5,2,0,6,10,2,2,0,3,0,0
16209,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,8,0,8,11,8,8,0,0,0,0
16215,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,3,1,3,10,9,9,0,1,2,0
16218,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,5,11,11,11,0,0,0,0
16221,3,2,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,7,7,2,3,2,6,0,5,10,11,11,0,1,0,0
16224,8,8,9,0,0,0,0,8,8,6,3,2,1,1,1,0,0,8,8,8,8,2,7,0,6,10,8,8,0,3,0,0
16230,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,1,2,4,0,2,10,11,11,0,1,0,0
16233,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,1,0,6,11,6,6,0,0,0,0
16239,8,8,10,0,0,1,1,3,2,0,0,0,0,0,0,0,0,8,8,8,8,0,6,0,7,10,6,6,0,4,0,0
16242,1,1,5,0,0,0,0,0,0,2,11,0,0,0,0,0,0,7,7,0,6,5,6,1,7,11,11,11,0,0,0,0
16245,2,1,4,0,0,0,0,6,0,1,4,1,4,0,0,0,0,8,8,0,7,7,1,1,7,11,8,8,0,0,0,0
16254,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,7,7,0,8,11,5,5,0,0,0,1
16257,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,5,6,0,8,10,6,6,0,1,0,0
16260,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,5,6,0,8,10,6,6,0,1,0,0
16266,2,1,4,0,0,0,0,6,0,1,4,1,4,0,0,0,0,8,8,0,7,7,1,1,7,11,8,8,0,0,0,0
16272,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,1,7,10,10,10,0,1,0,0
16275,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,5,0,5,10,8,8,0,1,0,0
16278,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,3,1,3,10,9,9,0,2,1,0
16287,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,8,10,10,10,0,2,0,0
16293,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,0,7,10,8,8,0,2,0,0
16296,6,5,6,0,0,0,0,6,7,2,3,2,3,1,2,0,0,8,8,6,8,0,7,0,7,10,7,8,7,4,0,0
16305,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,7,2,8,0,8,10,7,8,5,7,0,1
16308,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,7,2,8,0,8,10,8,8,5,7,0,1
16311,4,0,0,0,0,3,6,0,0,0,0,1,2,0,0,0,0,8,8,0,4,1,1,0,4,10,7,7,0,4,1,0
16314,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,6,0,5,9,8,10,20,5,2,0
16317,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,8,0,2,10,8,8,0,1,1,0
16320,6,2,2,0,0,5,5,0,0,0,0,3,3,0,0,0,0,8,7,2,6,5,1,0,5,9,8,8,0,6,2,0
16323,5,2,4,0,0,1,2,0,0,0,0,2,4,0,0,0,0,6,5,2,5,8,1,0,4,9,7,7,0,6,2,0
16326,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,5,0,7,11,8,8,0,0,0,0
16329,6,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,8,8,0,6,2,3,1,7,11,9,9,0,1,0,0
16335,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,1,5,10,9,9,0,2,0,0
16338,7,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,8,8,0,7,3,7,1,6,10,10,10,0,2,0,0
16344,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,8,8,2,6,2,7,0,7,11,10,10,0,0,0,1
16347,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,1,6,11,6,6,0,0,0,0
16350,3,0,0,0,0,3,8,0,0,2,5,0,0,0,0,0,0,8,8,0,4,2,7,1,6,11,5,5,0,0,0,1
16353,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,4,1,3,10,3,3,0,2,1,0
16356,6,6,6,0,0,0,0,5,5,7,0,3,3,0,0,0,0,8,8,6,8,4,8,0,5,10,7,7,0,1,0,0
16359,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,5,8,0,7,11,9,9,0,0,0,1
16362,6,2,3,1,2,3,5,2,3,0,0,0,0,0,0,0,0,7,7,2,7,0,2,0,5,10,10,10,1,5,1,0
16365,1,1,5,0,0,0,0,0,0,2,11,0,0,0,0,0,0,7,7,0,5,3,6,1,6,11,7,7,0,0,0,0
16368,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,6,0,6,11,9,9,0,0,0,0
16380,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,8,8,0,5,1,6,0,8,10,10,10,0,1,3,0
16383,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,1,2,2,0,5,10,6,6,0,0,3,0
16386,3,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,4,0,6,10,8,8,0,3,2,0
16389,7,6,5,3,2,6,4,1,1,2,2,0,0,0,0,0,0,8,8,4,7,2,8,0,8,10,8,8,0,4,3,0
16392,6,4,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0,8,8,2,6,3,8,0,7,10,9,9,0,6,4,0
16398,4,2,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,6,5,1,4,7,3,0,4,9,9,6,25,6,2,0
16407,3,1,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,6,6,1,3,5,4,0,5,9,2,2,0,6,3,0
16410,7,6,5,2,2,3,3,1,1,3,3,0,0,0,0,0,0,8,8,4,8,3,8,0,8,10,8,8,0,6,2,0
16413,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,8,1,8,11,8,8,0,0,0,0
16416,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,4,1,6,11,6,6,0,0,0,0
16419,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,8,8,0,4,1,8,0,8,11,8,8,0,0,0,0
16422,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,8,0,6,10,10,10,1,6,2,0
16431,7,6,5,2,2,3,3,0,0,2,2,0,0,0,0,0,0,8,8,4,7,6,8,0,7,9,7,6,9,6,3,0
16446,6,4,4,0,0,3,3,1,1,0,0,0,0,1,1,1,1,8,8,6,7,2,8,0,7,10,8,8,0,6,3,0
16464,6,3,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0,8,8,3,6,3,8,0,4,10,11,11,0,6,3,0
16467,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,5,1,2,4,4,0,5,10,10,10,0,3,0,0
16470,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,0,7,10,6,6,0,5,1,0
16479,6,4,5,2,3,1,2,0,0,0,0,0,0,0,0,0,0,8,8,0,7,3,6,0,7,10,8,8,0,6,1,0
16491,5,3,5,2,4,0,0,0,0,1,2,0,0,0,0,0,0,6,6,1,7,0,2,0,7,8,8,6,21,6,4,0
16494,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,6,0,3,4,4,0,3,10,11,11,0,6,1,0
16497,5,3,5,2,4,0,0,0,0,2,4,0,0,0,0,0,0,7,7,1,7,7,7,0,5,10,8,8,0,6,0,0
16500,4,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,6,6,2,4,5,3,0,4,10,5,5,0,6,1,0
16506,6,3,5,1,2,2,3,0,0,1,2,0,0,0,0,0,0,7,7,2,7,8,6,0,6,10,10,10,0,6,2,0
16509,7,6,5,4,3,3,2,6,4,2,1,0,0,1,1,1,1,8,8,6,8,6,7,0,3,10,9,9,0,7,6,0
16518,7,6,5,5,4,2,2,2,2,0,0,0,0,0,0,0,0,7,7,2,8,0,4,0,5,10,6,5,5,6,4,0
16521,4,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,0,1,0,5,9,10,7,30,6,2,0
16524,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,3,1,8,0,6,10,10,10,0,5,2,0
16527,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,3,1,1,0,7,10,7,7,0,5,1,0
16530,5,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,6,6,7,0,7,10,6,6,0,5,0,0
16539,5,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,11,6,0,4,9,5,5,7,6,2,0
16542,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,3,3,2,0,6,9,6,5,6,6,1,0
16545,6,4,5,2,3,0,0,0,0,0,0,0,0,1,2,1,2,7,7,2,7,10,6,0,3,9,11,11,0,6,3,0
16548,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,3,3,6,0,4,9,9,7,23,6,1,0
16554,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,3,2,4,0,8,10,4,4,0,6,1,0
16557,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,3,4,5,0,5,10,8,8,0,5,0,0
16560,7,6,5,3,3,0,0,0,0,1,1,0,0,1,1,1,1,8,8,3,7,6,8,0,7,9,8,8,6,6,5,0
16572,6,4,5,2,3,1,2,0,0,0,0,0,0,0,0,0,0,8,8,2,6,3,7,0,5,10,10,10,0,6,2,0
16575,5,2,4,2,4,1,2,0,0,1,2,0,0,0,0,0,0,7,7,1,7,10,6,0,4,8,11,11,0,6,5,0
16587,6,4,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,6,5,6,0,6,9,7,7,4,6,5,0
16593,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,2,1,2,7,1,0,5,9,8,8,3,6,3,0
16596,6,4,5,2,3,0,0,0,0,1,2,0,0,1,2,1,2,8,7,2,7,8,7,0,7,10,8,8,0,6,1,0
16599,6,4,6,0,0,0,0,2,3,0,0,0,0,2,3,0,0,8,8,6,7,7,7,0,6,10,6,6,4,2,0,0
16602,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,6,0,8,11,7,7,0,0,0,0
16605,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,4,1,4,11,8,8,0,0,0,0
16608,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,5,1,4,11,10,10,0,0,0,0
16611,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,5,0,8,11,7,7,0,0,0,0
16626,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,8,1,8,10,8,8,0,1,0,0
16629,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,6,1,4,10,9,9,0,1,0,0
16632,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,8,10,8,8,0,2,1,0
16641,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,6,11,4,4,0,0,0,0
16647,4,4,8,0,0,0,0,3,6,0,0,0,0,0,0,0,0,8,8,6,8,3,6,0,8,10,7,7,0,2,0,0
16650,4,3,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8,8,6,4,1,8,0,6,10,8,8,0,1,0,0
16653,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,3,0,3,10,6,9,26,1,0,0
16668,1,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,0,7,9,1,1,6,11,6,6,0,0,0,0
16680,1,1,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,8,5,6,2,6,0,8,10,5,5,0,3,0,0
16686,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,5,1,6,0,8,10,6,6,0,3,0,0
16698,2,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,8,2,2,1,7,0,8,10,8,8,3,4,0,0
16701,7,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,8,0,6,8,9,9,0,0,8,0
16704,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,5,8,0,6,10,10,10,0,4,0,0
16707,1,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,0,7,9,1,1,6,11,6,6,0,0,0,0
16719,1,1,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,8,6,6,1,7,0,8,10,5,5,0,2,0,1
16734,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,2,1,2,11,11,11,0,0,0,0
16761,4,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,8,4,6,2,4,0,6,10,8,8,0,3,0,0
16770,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,8,8,2,4,1,8,0,8,10,9,9,0,1,0,0
16785,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,1,7,10,8,8,0,1,1,0
16791,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,1,7,10,7,7,0,1,1,0
16812,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,3,8,0,8,11,6,6,0,0,0,1
16815,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,5,7,0,8,11,6,6,0,0,0,1
16821,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,2,7,0,6,10,9,9,0,6,0,1
16848,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,6,1,2,3,4,0,2,10,11,11,0,1,0,0
16863,3,2,5,0,0,1,3,1,3,0,0,0,0,0,0,0,0,8,8,3,5,2,1,0,6,10,8,8,0,1,0,0
16884,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,0,7,10,6,6,0,5,1,0
16890,6,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,6,1,4,0,7,10,8,8,0,6,4,0
16896,2,1,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7,7,2,4,3,6,0,6,10,7,8,11,5,0,0
16905,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,7,0,7,10,8,8,0,0,5,0
16917,4,0,0,3,6,1,2,0,0,0,0,0,0,0,0,0,0,8,8,3,5,1,8,0,8,10,8,8,0,0,5,0
16920,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,6,0,4,10,9,9,0,0,5,0
16926,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,4,1,1,2,3,0,5,10,7,8,3,1,2,0
16929,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,7,3,7,0,7,10,8,10,13,7,0,1
16992,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,8,5,7,0,8,10,6,6,0,1,0,0
16995,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,1,5,11,6,6,0,0,0,0
17010,7,7,8,2,1,2,1,6,3,0,0,0,0,1,1,0,0,8,8,7,8,4,5,0,8,10,8,8,0,6,0,0
17016,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,6,1,8,1,8,11,8,8,0,0,0,0
17025,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,7,7,0,3,2,6,0,4,11,4,4,0,0,0,0
17031,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,6,0,7,11,6,6,0,0,0,0
17034,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,8,8,0,5,1,8,0,8,11,6,6,0,0,0,0
17043,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,0,8,11,8,8,0,0,0,0
17046,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,8,8,0,5,1,4,0,5,11,7,7,0,0,0,0
17049,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,1,0,7,11,7,7,0,0,0,0
17058,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,6,11,6,6,0,0,0,0
17061,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,0,8,0,8,11,8,8,0,0,0,0
17064,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,8,0,8,11,8,8,0,0,0,0
17079,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,7,11,6,6,0,0,0,0
17085,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,7,0,6,11,10,10,0,0,0,0
17088,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,8,11,8,8,0,0,0,0
17091,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,0,6,11,10,10,0,0,0,0
17100,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,2,0,5,11,7,7,0,0,0,0
17106,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,6,11,4,4,0,0,0,0
17121,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,1,0,2,11,7,7,0,0,0,0
17133,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,6,4,0,6,10,3,3,0,1,0,0
17136,4,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,3,2,4,8,2,0,6,9,4,4,0,3,2,0
17142,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,4,1,3,10,3,3,0,4,2,0
17145,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,6,0,4,10,8,8,0,2,0,0
17148,3,0,0,1,3,1,3,0,0,0,0,1,3,0,0,0,0,7,8,1,3,2,6,0,6,10,7,7,0,0,1,0
17154,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,5,3,7,0,8,8,7,7,2,7,0,1
17184,6,6,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,8,7,8,4,6,0,3,10,9,9,0,2,0,0
17208,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,2,7,0,7,10,8,8,0,6,0,0
17244,6,5,8,1,2,0,0,0,0,6,0,0,0,0,0,0,0,8,8,6,6,2,7,0,6,10,5,5,1,2,0,0
17247,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,3,3,1,6,0,3,10,7,7,2,4,0,1
17250,3,0,0,1,3,2,5,1,3,0,0,0,0,0,0,0,0,7,7,2,5,4,6,0,3,10,9,9,0,1,3,0
17259,1,0,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,7,7,2,3,2,6,0,3,10,10,10,0,0,1,0
17262,2,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,6,6,0,2,3,1,0,7,10,6,6,3,3,0,1
17277,3,3,8,0,0,0,0,0,0,4,11,0,0,0,0,0,0,8,8,3,3,1,7,1,3,10,11,11,0,1,0,0
17298,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,2,3,0,7,11,8,8,0,1,0,0
17301,5,4,7,0,0,1,2,1,2,0,0,0,0,0,0,0,0,8,8,6,7,5,6,0,5,10,9,9,0,6,0,1
17316,6,0,0,0,0,2,3,0,0,0,0,4,6,0,0,0,0,8,8,1,7,3,4,1,8,10,7,7,0,1,2,0
17319,7,6,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,6,7,8,0,1,0,5,9,5,7,20,8,1,0
17325,8,8,8,2,1,2,1,1,1,1,1,0,0,3,1,0,0,8,6,8,8,0,1,0,5,8,10,8,13,8,2,1
17328,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,0,8,10,8,8,0,1,0,0
17331,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,4,1,0,5,9,8,8,0,6,0,0
17337,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,4,1,0,7,11,5,5,0,0,0,0
17355,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,3,7,0,4,10,6,6,0,7,0,0
17358,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,1,3,11,9,9,0,0,0,0
17373,4,1,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,8,8,2,8,10,8,0,8,10,5,5,2,6,5,1
17382,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,2,0,6,10,5,5,2,1,0,0
17385,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,4,2,7,0,3,10,7,7,0,2,0,0
17388,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,7,2,1,6,11,6,6,0,0,0,0
